countryCode,leagueCode,name,shortName,city,primaryColor,formation,tactic,rating,developmentPower,youthPower,sponsorPower
THA,TL1,スパンブリーFC,スパンブリー,スパンブリー,#fbbf24,4-4-2,堅守速攻,33,100,80,64
THA,TL2,チョンブリーFC,チョンブリー,チョンブリー,#2563eb,4-3-3,サイド攻撃,36,100,100,60
THA,TL2,コンケン・ユナイテッド,コンケン,コンケン,#ef4444,4-2-3-1,バランス,31,80,60,34
THA,TL2,ランプーン・ウォリアーズ,ランプーン,ランプーン,#2563eb,4-4-2,バランス,29,80,20,20
THA,TL2,ナコーンパトム・ユナイテッド,ナコーンパトム,ナコーンパトム,#f97316,4-4-2,堅守速攻,22,40,40,53
THA,TL2,スコータイFC,スコータイ,スコータイ,#ef4444,4-2-3-1,バランス,27,100,80,37
THA,TL2,アユタヤ・ユナイテッド,アユタヤ,アユタヤ,#dc2626,4-2-3-1,バランス,24,20,20,38
THA,TL2,チャンタブリーFC,チャンタブリー,チャンタブリー,#f97316,4-4-2,バランス,20,20,20,44
THA,TL2,チェンマイFC,チェンマイ,チェンマイ,#7c3aed,4-2-3-1,バランス,32,100,60,61
THA,TL2,チェンマイ・ユナイテッド,チェンマイU,チェンマイ,#7c3aed,4-2-3-1,バランス,23,20,20,68
THA,TL2,カスタムズ・ユナイテッド,カスタムズ,バンコク,#0ea5e9,4-4-2,堅守速攻,22,20,20,47
THA,TL2,カンチャナブリーFC,カンチャナブリー,カンチャナブリー,#f97316,4-4-2,堅守速攻,17,20,20,45
THA,TL2,カセサートFC,カセサート,バンコク,#16a34a,4-4-2,バランス,24,20,40,32
THA,TL2,クラビーFC,クラビー,クラビー,#111827,4-4-2,堅守速攻,21,40,20,38
THA,TL2,ランパーンFC,ランパーン,ランパーン,#047857,4-2-3-1,堅守速攻,19,20,20,47
THA,TL2,ナコーンシー・ユナイテッド,ナコーンシー,ナコーンシータンマラート,#16a34a,4-2-3-1,堅守速攻,19,20,20,28
THA,TL2,パタヤ・ユナイテッド,パタヤ,パタヤ,#3b82f6,4-3-3,サイド攻撃,18,20,20,40
THA,TL2,プレー・ユナイテッド,プレー,プレー,#dc2626,4-3-3,ハイプレス,24,40,20,32
THA,TL2,ラヨーンFC,ラヨーン,ラヨーン,#0f766e,4-4-2,バランス,25,40,20,65
VIE,V1,ビンディン,ビンディン,クイニョン,#dc2626,4-2-3-1,バランス,22,40,40,5
VIE,V1,ビンズオン,ビンズオン,ビンズオン,#2563eb,4-4-2,バランス,26,60,40,30
VIE,V1,コンアン・ハノイ,コンアン,ハノイ,#dc2626,4-2-3-1,ハイプレス,29,60,60,22
VIE,V1,ホアンアイン・ザライ,ザライ,プレイク,#16a34a,4-3-3,ポゼッション,27,60,80,19
VIE,V1,ハノイFC,ハノイ,ハノイ,#7c3aed,4-3-3,ポゼッション,21,60,60,15
VIE,V1,ホーチミン・シティ,ホーチミン,ホーチミン,#dc2626,4-2-3-1,バランス,24,60,40,17
VIE,V1,ホンリン・ハティン,ハティン,ハティン,#f97316,4-4-2,堅守速攻,21,40,40,5
VIE,V1,カインホア,カインホア,ニャチャン,#0ea5e9,4-2-3-1,バランス,24,40,40,12
VIE,V1,クアンナム,クアンナム,クアンナム,#facc15,4-4-2,堅守速攻,20,40,20,25
VIE,V1,ベトテル,ベトテル,ハノイ,#dc2626,4-4-2,堅守速攻,24,60,60,20
VIE,V1,ダナン,ダナン,ダナン,#f97316,4-2-3-1,バランス,27,60,60,72
VIE,V1,ロンアンFC,ロンアン,ロンアン,#dc2626,4-2-3-1,バランス,20,40,20,64
VIE,V1,フート,フート,ヴィエットチー,#7c3aed,4-4-2,堅守速攻,18,20,20,39
VIE,V1,PVFコンアンニャンダン,PVF-CAND,フンイエン,#0ea5e9,4-3-3,ハイプレス,30,80,60,36
VIE,V2,ハイフォン,ハイフォン,ハイフォン,#dc2626,4-3-3,サイド攻撃,19,40,20,7
VIE,V2,ナムディン,ナムディン,ナムディン,#facc15,4-2-3-1,バランス,19,20,40,14
VIE,V2,ソンラム・ゲアン,SLNA,ヴィン,#facc15,4-3-3,ハイプレス,18,20,60,6
VIE,V2,タインホア,タインホア,タインホア,#f97316,4-2-3-1,堅守速攻,18,40,40,14
VIE,V2,バリア・ブンタウ,バリアVT,ブンタウ,#dc2626,4-2-3-1,バランス,18,20,20,23
VIE,V2,ビンフオック,ビンフオック,ビンフオック,#2563eb,4-2-3-1,バランス,16,20,20,24
VIE,V2,ビントゥアン,ビントゥアン,ファンティエット,#f97316,4-4-2,堅守速攻,12,20,20,18
VIE,V2,ドンナイ,ドンナイ,ビエンホア,#0ea5e9,4-3-3,バランス,15,20,20,36
VIE,V2,ドンタップ,ドンタップ,カオライン,#facc15,4-4-2,堅守速攻,19,20,40,18
VIE,V2,ホアビン,ホアビン,ホアビン,#16a34a,4-2-3-1,バランス,14,20,20,22
VIE,V2,フエ,フエ,フエ,#ec4899,4-3-3,ポゼッション,16,20,20,6
VIE,V2,フードン,フードン,ハノイ,#16a34a,4-3-3,サイド攻撃,15,20,20,17
BHR,BPL,アル・アハリ・マナーマ,アハリ,マナーマ,#f97316,4-2-3-1,バランス,37,80,60,60
BHR,BPL,アル・ハリディヤ,ハリディヤ,ハリディヤ,#dc2626,4-3-3,ハイプレス,29,60,40,60
BHR,BPL,アル・ナジュマ,ナジュマ,マナーマ,#dc2626,4-4-2,堅守速攻,29,60,60,16
BHR,BPL,ブサイティーン,ブサイティーン,ブサイティーン,#0ea5e9,4-2-3-1,バランス,25,60,60,25
BHR,BPL,イースト・リファー,イースト,リファー,#16a34a,4-2-3-1,堅守速攻,29,60,60,30
BHR,BPL,アル・ハラ,ハラ,ムハッラク,#facc15,4-4-2,バランス,28,40,40,40
BHR,BPL,マナーマ,マナーマ,マナーマ,#111827,4-4-2,堅守速攻,29,60,40,11
BHR,BPL,ムハッラク,ムハッラク,ムハッラク,#dc2626,4-3-3,ハイプレス,34,100,60,60
BHR,BPL,アル・リファー,リファー,リファー,#2563eb,4-2-3-1,ポゼッション,29,80,40,60
BHR,BPL,シャバブ・クラブ,シャバブ,マナーマ,#16a34a,4-3-3,バランス,30,80,40,17
BHR,BPL,アル・イティファク,イティファク,マナーマ,#111827,4-4-2,堅守速攻,21,20,40,29
BHR,BPL,イッテハード,イッテハード,マナーマ,#2563eb,4-2-3-1,バランス,21,20,40,19
BHR,BSD,アル・ヒッド,ヒッド,ヒッド,#0ea5e9,4-3-3,サイド攻撃,19,40,40,25
BHR,BSD,シトラ,シトラ,シトラ,#7c3aed,4-3-3,ポゼッション,26,40,40,30
BHR,BSD,アーリ,アーリ,アーリ,#dc2626,4-2-3-1,バランス,19,20,20,25
BHR,BSD,バーレーンSC,バーレーン,ムハッラク,#0ea5e9,4-4-2,堅守速攻,22,20,20,26
BHR,BSD,ブダイヤ,ブダイヤ,ブダイヤ,#16a34a,4-2-3-1,バランス,20,20,20,28
BHR,BSD,ブリ,ブリ,ブリ,#f97316,4-4-2,堅守速攻,18,20,20,6
BHR,BSD,イーサ・タウン,イーサ,イーサ・タウン,#facc15,4-3-3,バランス,21,40,20,23
BHR,BSD,イティハド・アル・リーフ,イティハドR,リーフ,#16a34a,4-2-3-1,バランス,16,20,20,24
BHR,BSD,マルキヤ,マルキヤ,マルキヤ,#facc15,4-3-3,サイド攻撃,22,40,40,12
BHR,BSD,カラリ,カラリ,カラリ,#7c3aed,4-2-3-1,バランス,18,20,40,17
BHR,BSD,タダムン・ブリ,タダムン,ブリ,#f97316,4-3-3,ハイプレス,17,20,20,32
BHR,BSD,ウム・アル・ハッサム,ウム・ハッサム,マナーマ,#dc2626,4-4-2,堅守速攻,22,20,20,29
IRN,PGPL,エステグラル,エステグラル,テヘラン,#2563eb,4-3-3,ポゼッション,49,100,120,60
IRN,PGPL,エステグラル・フーゼスターン,エステグラルKh,アフヴァーズ,#2563eb,4-4-2,堅守速攻,42,60,60,60
IRN,PGPL,フーラード,フーラード,アフヴァーズ,#dc2626,4-2-3-1,バランス,61,140,140,60
IRN,PGPL,ゴル・ゴハル,ゴル・ゴハル,シールジャーン,#f97316,4-4-2,堅守速攻,53,140,80,60
IRN,PGPL,マラヴァーン,マラヴァーン,バンダレ・アンザリー,#111827,4-4-2,堅守速攻,37,80,100,52
IRN,PGPL,メス・ラフサンジャン,メスR,ラフサンジャン,#f97316,4-3-3,サイド攻撃,59,120,80,30
IRN,PGPL,ペイカン,ペイカン,テヘラン,#0ea5e9,4-4-2,堅守速攻,43,100,120,60
IRN,PGPL,ペルセポリス,ペルセポリス,テヘラン,#dc2626,4-2-3-1,ハイプレス,61,140,100,78
IRN,PGPL,サナト・ナフト,サナト・ナフト,アーバーダーン,#facc15,4-2-3-1,バランス,45,80,100,30
IRN,PGPL,セパハン,セパハン,イスファハン,#facc15,4-2-3-1,バランス,55,140,120,78
IRN,PGPL,トラークトゥール,トラークトゥール,タブリーズ,#dc2626,4-3-3,サイド攻撃,55,120,100,60
IRN,PGPL,ゾブ・アハン,ゾブ・アハン,イスファハン,#16a34a,4-3-3,ポゼッション,45,120,120,60
IRN,PGPL,ファジュル・セパシ,ファジュル,シーラーズ,#facc15,4-3-3,サイド攻撃,46,100,100,45
IRN,PGPL,メス・ケルマン,メスK,ケルマン,#f97316,4-2-3-1,バランス,49,100,80,82
IRN,PGPL,ナフト・マスジェデ・ソレイマン,ナフトMS,マスジェデ・ソレイマン,#facc15,4-2-3-1,バランス,45,80,100,82
IRN,PGPL,サイパ,サイパ,テヘラン,#f97316,4-2-3-1,バランス,42,100,120,43
IRN,AZA,アルミニウム・アラーク,アルミニウム,アラーク,#facc15,4-2-3-1,バランス,51,120,100,30
IRN,AZA,ハヴァダル,ハヴァダル,テヘラン,#7c3aed,4-2-3-1,バランス,39,80,60,30
IRN,AZA,ナッサジ・マザンダラン,ナッサジ,ガーエムシャフル,#dc2626,4-4-2,堅守速攻,40,100,80,30
IRN,AZA,シャムス・アザール,シャムスA,ガズヴィーン,#f97316,4-3-3,ハイプレス,31,40,20,33
IRN,AZA,アリオ・エスラムシャフル,アリオ,エスラムシャフル,#dc2626,4-3-3,ハイプレス,28,20,20,37
IRN,AZA,チャドルマルー,チャドルマルー,ヤズド,#0ea5e9,4-4-2,堅守速攻,29,40,40,19
IRN,AZA,ダーマーシュ・ギーラーン,ダーマーシュ,ラシュト,#0f766e,4-4-2,堅守速攻,29,60,60,13
IRN,AZA,ダリヤ・カスピアン,ダリヤ,バーボル,#2563eb,4-2-3-1,バランス,28,20,20,22
IRN,AZA,エステグラル・モラサニ,エステグラルM,モラサニ,#2563eb,4-3-3,バランス,28,20,20,6
IRN,AZA,ハリジ・ファールス,ハリジF,マーフシャフル,#0ea5e9,4-4-2,堅守速攻,25,40,20,31
IRN,AZA,ヘイバル・ホッラマーバード,ヘイバル,ホッラマーバード,#16a34a,4-2-3-1,バランス,29,40,20,24
IRN,AZA,フーシェ・タラーイー,フーシェ,サーヴェ,#facc15,4-4-2,堅守速攻,26,20,40,23
IRN,AZA,メス・シャフレ・バーバク,メスSB,シャフレ・バーバク,#f97316,4-3-3,バランス,25,20,40,25
IRN,AZA,メス・スングン,メスS,スングン,#f97316,4-3-3,サイド攻撃,24,20,20,23
IRN,AZA,ナフト・ガチサラン,ナフトG,ガチサラン,#111827,4-4-2,堅守速攻,27,40,40,20
IRN,AZA,パールス・ジョヌービ・ジャム,パールス,ジャム,#16a34a,4-4-2,堅守速攻,34,60,40,59
IRN,AZA,シャフレ・ラズ,シャフレ・ラズ,シーラーズ,#7c3aed,4-3-3,サイド攻撃,31,20,20,18
IRN,AZA,シャフルダリ・アスタラ,アスタラ,アスタラ,#2563eb,4-2-3-1,バランス,21,20,20,32
IRQ,IST,アル・フドゥード,フドゥード,バグダッド,#7c3aed,4-3-3,ハイプレス,35,40,60,34
IRQ,IST,アル・カラバー,カラバー,バグダッド,#f97316,4-2-3-1,バランス,30,60,80,9
IRQ,IST,アル・カルフ,カルフ,バグダッド,#dc2626,4-2-3-1,バランス,34,80,80,25
IRQ,IST,アル・ミナ,ミナ,バスラ,#facc15,4-4-2,堅守速攻,44,140,120,36
IRQ,IST,アル・ナフト,ナフト,バグダッド,#111827,4-2-3-1,バランス,28,60,60,20
IRQ,IST,アル・ナジャフ,ナジャフ,ナジャフ,#0ea5e9,4-3-3,サイド攻撃,33,60,60,9
IRQ,IST,アル・カシム,カシム,バビル,#f97316,4-3-3,ハイプレス,29,40,40,33
IRQ,IST,アル・クウワ・アル・ジャウィーヤ,ジャウィーヤ,バグダッド,#2563eb,4-3-3,ポゼッション,41,100,100,30
IRQ,IST,アル・ショルタ,ショルタ,バグダッド,#16a34a,4-2-3-1,ハイプレス,46,100,80,78
IRQ,IST,アル・タラバ,タラバ,バグダッド,#dc2626,4-2-3-1,堅守速攻,35,100,80,30
IRQ,IST,アル・ザウラー,ザウラー,バグダッド,#111827,4-4-2,バランス,39,100,80,30
IRQ,IST,アマナト・バグダッド,アマナト,バグダッド,#facc15,4-2-3-1,バランス,38,80,60,16
IRQ,IST,ドゥホーク,ドゥホーク,ドゥホーク,#2563eb,4-4-2,堅守速攻,39,60,60,38
IRQ,IST,アルビール,アルビール,アルビール,#f97316,4-3-3,バランス,35,80,60,30
IRQ,IST,ナフト・アル・バスラ,ナフトバスラ,バスラ,#dc2626,4-2-3-1,サイド攻撃,36,80,40,8
IRQ,IST,ナフト・アルワサト,ナフトワサト,ナジャフ,#16a34a,4-2-3-1,バランス,34,80,60,25
IRQ,IST,ニューロズ,ニューロズ,スレイマニヤ,#7c3aed,4-3-3,ハイプレス,33,40,20,60
IRQ,IST,ザホ,ザホ,ザホ,#16a34a,4-4-2,バランス,32,60,40,11
IRQ,IST,アル・シナアト・アル・カフラバイヤ,シナアトK,バグダッド,#facc15,4-2-3-1,バランス,32,60,40,12
IRQ,IST,ガズ・アル・シャマル,ガズ・シャマル,キルクーク,#16a34a,4-4-2,堅守速攻,22,20,40,17
IRQ,IFD,カルバラー,カルバラー,カルバラー,#0ea5e9,4-4-2,堅守速攻,26,40,40,30
IRQ,IFD,ナフト・ミサン,ナフトミサン,ミサン,#facc15,4-3-3,サイド攻撃,24,60,40,19
IRQ,IFD,アル・バハリ,バハリ,バスラ,#0ea5e9,4-4-2,堅守速攻,25,40,40,14
IRQ,IFD,アル・ディワニヤ,ディワニヤ,ディワニヤ,#7c3aed,4-2-3-1,バランス,33,40,40,17
IRQ,IFD,アル・ジョラン,ジョラン,ジョラン,#dc2626,4-3-3,バランス,20,20,20,19
IRQ,IFD,アル・クーファ,クーファ,クーファ,#16a34a,4-4-2,堅守速攻,22,20,20,27
IRQ,IFD,アル・マサフィ,マサフィ,バグダッド,#111827,4-2-3-1,バランス,21,20,40,26
IRQ,IFD,アル・ラマディ,ラマディ,ラマディ,#f97316,4-4-2,堅守速攻,26,20,20,8
IRQ,IFD,アル・シナーア,シナーア,バグダッド,#2563eb,4-3-3,ポゼッション,28,40,60,29
IRQ,IFD,ディヤラ,ディヤラ,ディヤラ,#0ea5e9,4-3-3,ハイプレス,20,20,20,24
JOR,JPL,アル・アハリ・アンマン,アハリ,アンマン,#111827,4-4-2,堅守速攻,31,40,40,15
JOR,JPL,アル・ファイサリ,ファイサリ,アンマン,#2563eb,4-2-3-1,ポゼッション,32,100,60,60
JOR,JPL,アル・ワフダート,ワフダート,アンマン,#16a34a,4-3-3,ハイプレス,37,80,80,90
JOR,JPL,マアン,マアン,マアン,#f97316,4-2-3-1,バランス,28,40,40,32
JOR,JPL,サハブ,サハブ,アンマン,#facc15,4-2-3-1,堅守速攻,28,40,20,42
JOR,JPL,シャバーブ・アカバ,アカバ,アカバ,#0ea5e9,4-4-2,堅守速攻,24,40,40,20
JOR,JPL,シャバーブ・アル・オルドン,シャバーブ,アンマン,#facc15,4-2-3-1,堅守速攻,39,100,100,11
JOR,JPL,アル・アラビ・ヨルダン,アル・アラビ,イルビド,#ef4444,4-4-2,堅守速攻,31,60,40,31
JOR,JPL,アンマンFC,アンマンFC,アンマン,#0ea5e9,4-2-3-1,バランス,29,40,100,24
JOR,JPL,バカア,バカア,バカア,#f97316,4-3-3,ハイプレス,30,40,60,32
JOR,JPL,アル・ジャジーラ,ジャジーラ,アンマン,#dc2626,4-3-3,ポゼッション,36,60,60,8
JOR,JPL,クフルスーム,クフルスーム,イルビド,#111827,4-4-2,堅守速攻,31,40,60,31
JOR,JFD,アル・フセイン,フセイン,イルビド,#0ea5e9,4-3-3,サイド攻撃,25,40,40,60
JOR,JFD,アル・ジャリル,ジャリル,イルビド,#dc2626,4-2-3-1,バランス,20,20,40,11
JOR,JFD,ムガイル・アル・サルハン,ムガイル,サルハン,#7c3aed,4-4-2,堅守速攻,22,20,20,31
JOR,JFD,アル・ラムサ,ラムサ,ラムサ,#dc2626,4-4-2,バランス,23,60,60,11
JOR,JFD,サルト,サルト,サルト,#7c3aed,4-3-3,ポゼッション,26,20,40,14
JOR,JFD,アル・ハシュミヤ,ハシュミヤ,ハシュミヤ,#16a34a,4-2-3-1,バランス,30,20,20,9
JOR,JFD,アル・サルハン,サルハン,マフラク,#dc2626,4-3-3,バランス,27,20,20,19
JOR,JFD,ヤルムーク,ヤルムーク,アンマン,#2563eb,4-4-2,堅守速攻,19,20,40,12
JOR,JFD,バラマ,バラマ,バラマ,#f97316,4-4-2,堅守速攻,21,20,20,31
JOR,JFD,イッティハード・ラムサ,イッティハード,ラムサ,#7c3aed,4-2-3-1,バランス,18,20,40,17
JOR,JFD,カルメル,カルメル,イルビド,#16a34a,4-4-2,堅守速攻,22,20,20,31
JOR,JFD,サリーフ,サリーフ,イルビド,#facc15,4-2-3-1,バランス,18,20,40,31
JOR,JFD,トゥラ,トゥラ,トゥラ,#0ea5e9,4-3-3,サイド攻撃,24,20,20,14
KUW,KPL,アル・シャバブ・クウェート,シャバブKUW,アル・アハマディ,#dc2626,4-4-2,堅守速攻,30,60,40,30
KUW,KPL,ファハヒール,ファハヒール,ファハヒール,#f97316,4-2-3-1,バランス,34,80,60,84
KUW,KPL,アル・ジャフラ,ジャフラ,ジャフラ,#0ea5e9,4-4-2,堅守速攻,26,60,60,78
KUW,KPL,カズマ,カズマ,クウェートシティ,#f97316,4-3-3,サイド攻撃,37,60,60,120
KUW,KPL,クウェートSC,クウェートSC,クウェートシティ,#facc15,4-2-3-1,ポゼッション,41,100,100,138
KUW,KPL,アル・ナセル,ナセル,クウェートシティ,#2563eb,4-4-2,堅守速攻,34,80,60,78
KUW,KPL,アル・カーディシーヤ,カーディシーヤ,クウェートシティ,#facc15,4-3-3,ハイプレス,38,80,80,130
KUW,KPL,アル・サーヘル,サーヘル,アブハリファ,#16a34a,4-4-2,堅守速攻,26,60,40,112
KUW,KPL,スライビハート,スライビハート,スライビハート,#2563eb,4-3-3,バランス,30,80,60,82
KUW,KPL,アル・タダモン・クウェート,タダモンKUW,ファルワニヤ,#dc2626,4-2-3-1,堅守速攻,23,40,40,82
KUW,KFD,アル・アラビ・クウェート,アル・アラビ,クウェートシティ,#16a34a,4-3-3,ポゼッション,30,60,60,126
KUW,KFD,ハイタン,ハイタン,ハイタン,#111827,4-2-3-1,バランス,22,40,40,30
KUW,KFD,アル・サルミヤ,サルミヤ,サルミヤ,#0ea5e9,4-2-3-1,バランス,28,60,60,78
KUW,KFD,ブルガン,ブルガン,クウェートシティ,#7c3aed,4-2-3-1,バランス,18,20,20,63
KUW,KFD,アル・ヤルムーク・クウェート,ヤルムークKUW,ミシュレフ,#f97316,4-4-2,バランス,33,60,40,82
QAT,QSL,アル・アラビ,アル・アラビ,ドーハ,#ef4444,4-2-3-1,ポゼッション,58,100,80,183
QAT,QSL,アル・ドゥハイル,アル・ドゥハイル,ドーハ,#dc2626,4-2-3-1,ハイプレス,59,100,60,189
QAT,QSL,アル・ガラファ,アル・ガラファ,ドーハ,#f59e0b,4-3-3,バランス,55,100,80,172
QAT,QSL,アル・マルヒヤ,アル・マルヒヤ,ドーハ,#dc2626,4-2-3-1,バランス,39,80,20,60
QAT,QSL,アル・ラーヤン,アル・ラーヤン,アル・ラーヤン,#dc2626,4-2-3-1,サイド攻撃,43,100,80,120
QAT,QSL,アル・サッド,アル・サッド,ドーハ,#111827,4-3-3,ポゼッション,64,100,100,193
QAT,QSL,アル・ワクラ,アル・ワクラ,アル・ワクラ,#2563eb,4-2-3-1,バランス,44,100,60,60
QAT,QSL,カタールSC,カタールSC,ドーハ,#facc15,4-4-2,堅守速攻,37,100,80,60
QAT,QSL,ウム・サラル,ウム・サラル,ウム・サラル,#f97316,4-4-2,堅守速攻,40,80,60,60
QAT,QSL,アル・ホール,アル・ホール,アル・ホール,#0ea5e9,4-2-3-1,バランス,38,80,60,72
QAT,QSL,アル・サイリヤ,アル・サイリヤ,ドーハ,#7c3aed,4-4-2,堅守速攻,34,60,40,82
QAT,QSL,アル・ワーブ,アル・ワーブ,ドーハ,#16a34a,4-4-2,堅守速攻,31,20,20,19
QAT,QSD,アル・アハリ,アル・アハリ,ドーハ,#16a34a,4-3-3,サイド攻撃,37,80,40,100
QAT,QSD,アル・シャマル,アル・シャマル,アル・シャマル,#1d4ed8,4-2-3-1,バランス,31,60,40,60
QAT,QSD,ムアイザル,ムアイザル,ドーハ,#f97316,4-4-2,堅守速攻,27,40,20,30
QAT,QSD,アル・ビッダ,アル・ビッダ,ドーハ,#2563eb,4-2-3-1,バランス,26,40,20,58
QAT,QSD,アル・ハライティヤット,ハライティヤット,ドーハ,#dc2626,4-2-3-1,バランス,31,60,40,28
QAT,QSD,アル・メサイミール,メサイミール,ドーハ,#facc15,4-3-3,サイド攻撃,29,40,20,25
QAT,QSD,アル・シャハニヤ,シャハニヤ,アル・シャハニヤ,#f59e0b,4-4-2,サイド攻撃,25,40,20,36
QAT,QSD,ルサイルSC,ルサイル,ルサイル,#0ea5e9,4-3-3,ポゼッション,21,20,20,28
SAU,SPL,アブハー,アブハー,アブハー,#1565c0,4-2-3-1,バランス,39,60,60,126
SAU,SPL,アル・アハリ,アハリ,ジッダ,#007a3d,4-3-3,バランス,79,120,120,295
SAU,SPL,アル・イテファク,イテファク,ダンマーム,#c62828,4-2-3-1,バランス,73,140,100,193
SAU,SPL,アル・ファテフ,ファテフ,アル・アハサー,#1b5e20,4-3-3,ポゼッション,75,140,100,164
SAU,SPL,アル・ヒラル,ヒラル,リヤド,#0057b8,4-3-3,ポゼッション,64,120,140,296
SAU,SPL,アル・イテハド,イテハド,ジッダ,#f4c300,4-2-3-1,バランス,86,140,100,296
SAU,SPL,アル・ナスル,ナスル,リヤド,#f3c600,4-2-3-1,ハイプレス,69,120,120,296
SAU,SPL,アル・オクドゥード,オクドゥード,ナジュラーン,#006064,4-4-2,堅守速攻,40,80,60,108
SAU,SPL,アル・リヤド,リヤド,リヤド,#c62828,4-4-2,堅守速攻,53,100,80,90
SAU,SPL,アル・シャバブ,シャバブ,リヤド,#263238,4-2-3-1,バランス,73,140,120,193
SAU,SPL,アル・タアーウン,タアーウン,ブライダ,#f4c300,4-4-2,堅守速攻,58,120,80,164
SAU,SPL,アル・ワフダ,ワフダ,メッカ,#d32f2f,4-2-3-1,バランス,48,80,80,141
SAU,SPL,ダマク,ダマク,ハミース・ムシャイト,#d32f2f,4-3-3,バランス,47,120,60,141
SAU,SPL,アル・アイン,アイン,アル・バーハ,#1565c0,4-4-2,バランス,54,40,40,194
SAU,SPL,アル・バーティン,バーティン,ハファル・アル・バーティン,#006064,4-4-2,堅守速攻,70,80,60,187
SAU,SPL,アル・ファイサリー,ファイサリー,ハルマ,#7b1f1f,4-2-3-1,バランス,59,80,100,182
SAU,SPL,アル・オロバ,オロバ,サカーカ,#f57c00,4-2-3-1,バランス,57,60,60,173
SAU,SPL,アル・カーディシーヤ,カーディシーヤ,アル・ホバル,#c62828,4-3-3,ポゼッション,61,120,80,270
SAU,SFD,アル・ファイハ,ファイハ,アル・マジマア,#f57c00,4-4-2,堅守速攻,44,80,80,153
SAU,SFD,アル・ハズム,ハズム,ラス,#f57c00,4-2-3-1,バランス,34,80,60,126
SAU,SFD,アル・ハリージュ,ハリージュ,サイハート,#f4c300,4-3-3,バランス,39,80,80,126
SAU,SFD,アル・ラーイド,ラーイド,ブライダ,#b71c1c,4-2-3-1,バランス,42,80,60,141
SAU,SFD,アル・ターイ,ターイ,ハーイル,#b71c1c,4-4-2,堅守速攻,39,60,60,141
SAU,SFD,アル・アダラー,アダラー,アル・アハサー,#43a047,4-4-2,堅守速攻,35,60,60,112
SAU,SFD,アル・アラビ,アラビ,ウナイザ,#c62828,4-3-3,ポゼッション,26,40,20,22
SAU,SFD,アル・ブカイリヤ,ブカイリヤ,ブカイリヤ,#8bc34a,4-2-3-1,バランス,30,20,40,11
SAU,SFD,アル・ジャバライン,ジャバライン,ハーイル,#263238,3-4-2-1,堅守速攻,28,60,60,12
SAU,SFD,アル・ジャンダル,ジャンダル,ドゥーマト・アル・ジャンダル,#1565c0,4-4-2,堅守速攻,23,20,20,13
SAU,SFD,アル・フルード,フルード,ラス,#b71c1c,3-4-2-1,堅守速攻,26,40,20,14
SAU,SFD,アル・ナジュマ,ナジュマ,ウナイザ,#880e4f,4-2-3-1,バランス,25,80,60,14
SAU,SFD,アル・カイスマ,カイスマ,カイスマ,#f57c00,4-4-2,堅守速攻,33,40,40,59
SAU,SFD,アル・サファ,サファ,サフワー,#43a047,4-4-2,バランス,32,40,20,16
SAU,SFD,アル・タラジ,タラジ,カティーフ,#f57c00,4-4-2,堅守速攻,25,40,20,17
SAU,SFD,ハジェル,ハジェル,アル・アハサー,#7b1fa2,4-4-2,バランス,34,60,60,112
SAU,SFD,ジェッダ,ジェッダ,ジッダ,#0d47a1,4-3-3,バランス,27,40,40,18
SAU,SFD,ウフド,ウフド,メディナ,#111827,4-4-2,堅守速攻,32,60,40,82
UAE,UAEPL,アジュマーン,アジュマーン,アジュマーン,#f97316,4-4-2,堅守速攻,39,100,80,90
UAE,UAEPL,アル・アイン,アル・アイン,アル・アイン,#7c3aed,4-3-3,ポゼッション,72,160,120,178
UAE,UAEPL,アル・バタエフ,アル・バタエフ,バタエフ,#dc2626,4-4-2,堅守速攻,43,100,80,78
UAE,UAEPL,アル・ナスル,アル・ナスル,ドバイ,#2563eb,4-2-3-1,ポゼッション,40,140,80,60
UAE,UAEPL,アル・ワフダ,アル・ワフダ,アブダビ,#dc2626,4-2-3-1,バランス,54,140,120,141
UAE,UAEPL,アル・ワスル,アル・ワスル,ドバイ,#facc15,4-3-3,ポゼッション,44,140,120,90
UAE,UAEPL,バニヤス,バニヤス,アブダビ,#0ea5e9,4-2-3-1,バランス,44,100,80,78
UAE,UAEPL,ハッタ,ハッタ,ハッタ,#0ea5e9,4-2-3-1,バランス,38,80,60,30
UAE,UAEPL,カルバ,カルバ,カルバ,#f59e0b,4-3-3,バランス,46,100,100,108
UAE,UAEPL,シャバブ・アル・アハリ,シャバブA,ドバイ,#dc2626,4-2-3-1,ハイプレス,68,140,100,179
UAE,UAEPL,シャールジャ,シャールジャ,シャールジャ,#f97316,4-4-2,堅守速攻,48,120,120,115
UAE,UAEPL,アル・ダフラ,アル・ダフラ,マディナ・ザーイド,#facc15,4-2-3-1,バランス,42,80,40,152
UAE,UAEPL,ディッバ・アル・フジャイラ,ディッバF,ディッバ,#0f766e,4-4-2,堅守速攻,54,140,40,112
UAE,UAEPL,マサフィ,マサフィ,マサフィ,#16a34a,4-4-2,堅守速攻,31,60,20,14
UAE,UFD,アル・ジャジーラ,アル・ジャジーラ,アブダビ,#dc2626,4-2-3-1,サイド攻撃,43,140,140,151
UAE,UFD,エミレーツ・クラブ,エミレーツ,ラスアルハイマ,#dc2626,4-3-3,サイド攻撃,34,100,80,78
